folder,originalPath,newPath,dateTime,order,ext,mediaType,cdnUrl,country,state,citySlug,notionLocationName,notionStoryTitle
Salt Lake,stories/Salt Lake/ash_1221w_story_1_10_2025_8_20_54 PM3542861854229739787.mp4,stories-organized/usa/utah/salt-lake-city/11.mp4,2025-01-10T20:20:54,11,mp4,video,https://cdn.ashzaeen.com/usa/utah/salt-lake-city/11.mp4,usa,utah,salt-lake-city,"Salt lake, UT",Salt Lake City
Santa Fe,stories/Santa Fe/ash_1221w_story_3_12_2025_8_46_15 AM3586693249457951688.mp4,stories-organized/usa/new-mexico/santa-fe/01.mp4,2025-03-12T08:46:15,1,mp4,video,https://cdn.ashzaeen.com/usa/new-mexico/santa-fe/01.mp4,usa,new-mexico,santa-fe,"Santa Fe, NM",Santa Fe
Santa Fe,stories/Santa Fe/ash_1221w_story_3_12_2025_9_29_33 AM3586715044722288158.mp4,stories-organized/usa/new-mexico/santa-fe/02.mp4,2025-03-12T09:29:33,2,mp4,video,https://cdn.ashzaeen.com/usa/new-mexico/santa-fe/02.mp4,usa,new-mexico,santa-fe,"Santa Fe, NM",Santa Fe
Shenandoah,stories/Shenandoah/ash_1221w_story_12_23_2025_12_26_08 AM3793757583568717013.mp4,stories-organized/usa/virginia/shenandoah/01.mp4,2025-12-23T00:26:08,1,mp4,video,https://cdn.ashzaeen.com/usa/virginia/shenandoah/01.mp4,usa,virginia,shenandoah,"Shenandoah, VA",Shenandoah
Shenandoah,stories/Shenandoah/ash_1221w_story_12_24_2025_4_41_20 AM3794610857339424174.mp4,stories-organized/usa/virginia/shenandoah/02.mp4,2025-12-24T04:41:20,2,mp4,video,https://cdn.ashzaeen.com/usa/virginia/shenandoah/02.mp4,usa,virginia,shenandoah,"Shenandoah, VA",Shenandoah
Shenandoah,stories/Shenandoah/ash_1221w_story_12_24_2025_4_49_07 AM3794614783853883722.mp4,stories-organized/usa/virginia/shenandoah/03.mp4,2025-12-24T04:49:07,3,mp4,video,https://cdn.ashzaeen.com/usa/virginia/shenandoah/03.mp4,usa,virginia,shenandoah,"Shenandoah, VA",Shenandoah
Shenandoah,stories/Shenandoah/ash_1221w_story_12_24_2025_4_52_29 AM3794616472119984410.mp4,stories-organized/usa/virginia/shenandoah/04.mp4,2025-12-24T04:52:29,4,mp4,video,https://cdn.ashzaeen.com/usa/virginia/shenandoah/04.mp4,usa,virginia,shenandoah,"Shenandoah, VA",Shenandoah
Shenandoah,stories/Shenandoah/ash_1221w_story_12_29_2025_4_08_01 PM3798580383680801107.mp4,stories-organized/usa/virginia/shenandoah/05.mp4,2025-12-29T16:08:01,5,mp4,video,https://cdn.ashzaeen.com/usa/virginia/shenandoah/05.mp4,usa,virginia,shenandoah,"Shenandoah, VA",Shenandoah
Shenandoah,stories/Shenandoah/ash_1221w_story_12_30_2025_9_53_34 PM3799479076789172672.mp4,stories-organized/usa/virginia/shenandoah/06.mp4,2025-12-30T21:53:34,6,mp4,video,https://cdn.ashzaeen.com/usa/virginia/shenandoah/06.mp4,usa,virginia,shenandoah,"Shenandoah, VA",Shenandoah
Sylhet,stories/Sylhet/ash_1221w_story_7_5_2025_12_42_53 AM3669799250398807721.mp4,stories-organized/bangladesh/sylhet/sylhet/01.mp4,2025-07-05T00:42:53,1,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/01.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_5_2025_11_12_33 AM3670116143890617461.mp4,stories-organized/bangladesh/sylhet/sylhet/02.mp4,2025-07-05T11:12:33,2,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/02.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_5_2025_11_35_55 AM3670127867138134603.mp4,stories-organized/bangladesh/sylhet/sylhet/03.mp4,2025-07-05T11:35:55,3,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/03.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_6_2025_10_09_39 AM3670809285149095722.mp4,stories-organized/bangladesh/sylhet/sylhet/04.mp4,2025-07-06T10:09:39,4,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/04.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_6_2025_12_27_43 PM3670878748494126486.mp4,stories-organized/bangladesh/sylhet/sylhet/05.mp4,2025-07-06T12:27:43,5,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/05.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_6_2025_12_30_23 PM3670880059960661331.mp4,stories-organized/bangladesh/sylhet/sylhet/06.mp4,2025-07-06T12:30:23,6,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/06.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_6_2025_1_12_23 PM3670901243259394371.mp4,stories-organized/bangladesh/sylhet/sylhet/07.mp4,2025-07-06T13:12:23,7,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/07.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_7_2025_10_25_17 AM3671541929755522640.mp4,stories-organized/bangladesh/sylhet/sylhet/08.mp4,2025-07-07T10:25:17,8,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/08.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_8_2025_3_42_35 AM3672064067092480273.mp4,stories-organized/bangladesh/sylhet/sylhet/09.mp4,2025-07-08T03:42:35,9,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/09.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_9_2025_4_20_12 AM3672807701924522439.mp4,stories-organized/bangladesh/sylhet/sylhet/10.mp4,2025-07-09T04:20:12,10,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/10.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_9_2025_4_20_34 AM3672807833206061896.mp4,stories-organized/bangladesh/sylhet/sylhet/11.mp4,2025-07-09T04:20:34,11,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/11.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_9_2025_4_52_59 AM3672824203297942463.mp4,stories-organized/bangladesh/sylhet/sylhet/12.mp4,2025-07-09T04:52:59,12,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/12.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Sylhet,stories/Sylhet/ash_1221w_story_7_10_2025_5_39_01 AM3673572141225507794.mp4,stories-organized/bangladesh/sylhet/sylhet/13.mp4,2025-07-10T05:39:01,13,mp4,video,https://cdn.ashzaeen.com/bangladesh/sylhet/sylhet/13.mp4,bangladesh,sylhet,sylhet,Sylhet,Sylhet
Tampa,stories/Tampa/ash_1221w_story_12_24_2024_9_39_13 AM3530217767710324382.mp4,stories-organized/usa/florida/tampa/01.mp4,2024-12-24T09:39:13,1,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/01.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_25_2024_8_08_47 PM3531259242116262063.mp4,stories-organized/usa/florida/tampa/02.mp4,2024-12-25T20:08:47,2,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/02.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_25_2024_9_49_44 PM3531310137001822005.mp4,stories-organized/usa/florida/tampa/03.mp4,2024-12-25T21:49:44,3,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/03.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_27_2024_5_06_11 AM3532254545213842600.mp4,stories-organized/usa/florida/tampa/04.mp4,2024-12-27T05:06:11,4,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/04.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_27_2024_5_08_38 AM3532255798236997704.mp4,stories-organized/usa/florida/tampa/05.mp4,2024-12-27T05:08:38,5,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/05.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_27_2024_5_11_40 AM3532257320408685252.mp4,stories-organized/usa/florida/tampa/06.mp4,2024-12-27T05:11:40,6,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/06.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_28_2024_9_14_22 AM3533104234128214636.mp4,stories-organized/usa/florida/tampa/07.mp4,2024-12-28T09:14:22,7,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/07.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_28_2024_1_14_13 PM3533224994702847708.mp4,stories-organized/usa/florida/tampa/08.mp4,2024-12-28T13:14:13,8,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/08.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_28_2024_1_18_37 PM3533227173752780358.mp4,stories-organized/usa/florida/tampa/09.mp4,2024-12-28T13:18:37,9,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/09.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_28_2024_11_57_29 PM3533548733121323388.mp4,stories-organized/usa/florida/tampa/10.mp4,2024-12-28T23:57:29,10,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/10.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_29_2024_6_15_38 PM3534101470205572013.mp4,stories-organized/usa/florida/tampa/11.mp4,2024-12-29T18:15:38,11,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/11.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_29_2024_6_18_00 PM3534102668174208866.mp4,stories-organized/usa/florida/tampa/12.mp4,2024-12-29T18:18:00,12,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/12.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_29_2024_6_19_30 PM3534103357483031309.mp4,stories-organized/usa/florida/tampa/13.mp4,2024-12-29T18:19:30,13,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/13.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Tampa,stories/Tampa/ash_1221w_story_12_29_2024_9_47_44 PM3534208209738278422.mp4,stories-organized/usa/florida/tampa/14.mp4,2024-12-29T21:47:44,14,mp4,video,https://cdn.ashzaeen.com/usa/florida/tampa/14.mp4,usa,florida,tampa,"Tampa, FL",Tampa
Washington DC,stories/Washington DC/ash_1221w_story_12_22_2025_10_03_54 AM3793323669649812884.mp4,stories-organized/usa/dc/washington-dc/01.mp4,2025-12-22T10:03:54,1,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/01.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC,stories/Washington DC/ash_1221w_story_12_22_2025_12_22_17 PM3793393312333929306.mp4,stories-organized/usa/dc/washington-dc/02.mp4,2025-12-22T12:22:17,2,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/02.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC,stories/Washington DC/ash_1221w_story_12_22_2025_12_27_18 PM3793395826651401007.mp4,stories-organized/usa/dc/washington-dc/03.mp4,2025-12-22T12:27:18,3,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/03.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC,stories/Washington DC/ash_1221w_story_12_29_2025_4_31_40 AM3798229897630862962.mp4,stories-organized/usa/dc/washington-dc/04.mp4,2025-12-29T04:31:40,4,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/04.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC,stories/Washington DC/ash_1221w_story_12_29_2025_8_14_41 AM3798342116637051928.mp4,stories-organized/usa/dc/washington-dc/05.mp4,2025-12-29T08:14:41,5,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/05.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC,stories/Washington DC/ash_1221w_story_12_30_2025_11_13_21 AM3799156769600480103.mp4,stories-organized/usa/dc/washington-dc/06.mp4,2025-12-30T11:13:21,6,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/06.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC,stories/Washington DC/ash_1221w_story_12_30_2025_11_14_44 AM3799157530312980232.mp4,stories-organized/usa/dc/washington-dc/07.mp4,2025-12-30T11:14:44,7,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc/07.mp4,usa,dc,washington-dc,Washington DC,Washington DC
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_7_2025_1_33_25 PM3605682007898215384.mp4,stories-organized/usa/dc/washington-dc-spring/01.mp4,2025-04-07T13:33:25,1,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/01.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_7_2025_1_34_50 PM3605682728890607453.mp4,stories-organized/usa/dc/washington-dc-spring/02.mp4,2025-04-07T13:34:50,2,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/02.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_7_2025_1_53_18 PM3605692013536168765.mp4,stories-organized/usa/dc/washington-dc-spring/03.mp4,2025-04-07T13:53:18,3,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/03.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_8_2025_2_30_55 AM3606073284945901041.mp4,stories-organized/usa/dc/washington-dc-spring/04.mp4,2025-04-08T02:30:55,4,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/04.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_8_2025_2_40_10 PM3606440322743912523.mp4,stories-organized/usa/dc/washington-dc-spring/05.mp4,2025-04-08T14:40:10,5,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/05.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_8_2025_2_41_52 PM3606441226028986274.mp4,stories-organized/usa/dc/washington-dc-spring/06.mp4,2025-04-08T14:41:52,6,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/06.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_9_2025_1_46_59 AM3606775952366587773.mp4,stories-organized/usa/dc/washington-dc-spring/07.mp4,2025-04-09T01:46:59,7,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/07.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_9_2025_2_46_17 PM3607168194844483674.mp4,stories-organized/usa/dc/washington-dc-spring/08.mp4,2025-04-09T14:46:17,8,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/08.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_9_2025_2_50_45 PM3607170439921019457.mp4,stories-organized/usa/dc/washington-dc-spring/09.mp4,2025-04-09T14:50:45,9,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/09.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_10_2025_2_31_49 PM3607885708742141246.mp4,stories-organized/usa/dc/washington-dc-spring/10.mp4,2025-04-10T14:31:49,10,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/10.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
Washington DC Spring,stories/Washington DC Spring/ash_1221w_story_4_10_2025_2_42_27 PM3607891125996346708.mp4,stories-organized/usa/dc/washington-dc-spring/11.mp4,2025-04-10T14:42:27,11,mp4,video,https://cdn.ashzaeen.com/usa/dc/washington-dc-spring/11.mp4,usa,dc,washington-dc-spring,Washington DC,Washington DC — Spring
